127.0.0.1 - - [29/Sep/2022:09:23:52 +0900] "GET / HTTP/1.1" 200 6273
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:32:41 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:34 +0900] "GET /style/css/dashboard-free.css.map HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /productAdmin HTTP/1.1" 200 40354
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /style/css/dashboard-free.css.map HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:54:57 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /productAdmin HTTP/1.1" 200 40354
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /style/css/dashboard-free.css.map HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:11 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /productAdmin HTTP/1.1" 200 40353
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:16:55:44 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:19 +0900] "GET /productAdmin HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:20 +0900] "GET /js/core/popper.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:20 +0900] "GET /js/core/bootstrap.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:20 +0900] "GET /js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:20 +0900] "GET /js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:20 +0900] "GET /js/plugins/chartjs.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:20 +0900] "GET /js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:22 +0900] "GET /detail HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:24 +0900] "GET /logout HTTP/1.1" 404 721
127.0.0.1 - - [29/Sep/2022:17:16:46 +0900] "GET / HTTP/1.1" 200 6273
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /index.jsp HTTP/1.1" 200 6273
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /style/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/logo/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/sample2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/sample1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /style/css/main2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/sample3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /style/css/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/money.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/insurance.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/salary.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/fund.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/savings.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img//retirement.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/isa.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:47 +0900] "GET /image/img/partnership.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /login HTTP/1.1" 200 11904
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/css/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/vendor/bootstrap/css/bootstrap-utilities.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /image/img/kakao.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/font/NotoSansKR-Thin.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/font/NotoSansKR-Regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/font/NotoSansKR-Medium.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/font/NotoSansKR-Light.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/font/NotoSansKR-Bold.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:52 +0900] "GET /style/font/NotoSansKR-Black.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:57 +0900] "POST /login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:57 +0900] "GET /admin HTTP/1.1" 200 5985
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /detail HTTP/1.1" 200 38643
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /js/core/popper.min.js HTTP/1.1" 200 19727
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /js/core/bootstrap.min.js HTTP/1.1" 200 60013
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /js/plugins/smooth-scrollbar.min.js HTTP/1.1" 200 48421
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /js/plugins/chartjs.min.js HTTP/1.1" 200 176853
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /js/plugins/perfect-scrollbar.min.js HTTP/1.1" 200 19411
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:16:58 +0900] "GET /js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 200 16125
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /productAdmin HTTP/1.1" 200 40353
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:17:00 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:17:18:04 +0900] "GET /style/css/dashboard-free.css.map HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:49:58 +0900] "GET /productAdmin HTTP/1.1" 500 287
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:02 +0900] "GET /style/css/dashboard-free.css.map HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:02 +0900] "GET /js/_site_dashboard_free/assets/js/dashboard-free.js.map HTTP/1.1" 404 155
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:07 +0900] "GET /image/img/carousel-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:12 +0900] "GET /image/img/carousel-3.jpg HTTP/1.1" 200 14425
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /detail HTTP/1.1" 200 38643
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /style/css/argon-dashboard.css?v=2.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /style/css/nucleo-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /style/css/nucleo-svg.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/logo/logo2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/illustrations/icon-documentation.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/team-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/star.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/small-logos/logo-spotify.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/zig.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/agoda.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/icons/flags/US.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/emart.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/icons/flags/DE.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/icons/flags/GB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/icons/flags/BR.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /style/font/nucleo-icons.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /style/css/dashboard-free.css.map HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /image/img/carousel-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:19 +0900] "GET /js/_site_dashboard_free/assets/js/dashboard-free.js.map HTTP/1.1" 404 155
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:21 +0900] "GET /productAdmin HTTP/1.1" 200 212099
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/team-3.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:50:22 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:00 +0900] "GET /productAdmin HTTP/1.1" 200 121051
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:00 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:00 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/js/plugins/smooth-scrollbar.min.js HTTP/1.1" 404 141
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/js/argon-dashboard.min.js?v=2.0.4 HTTP/1.1" 404 132
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/team-2.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/team-4.jpg HTTP/1.1" 404 121
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/small-logos/logo-spotify.svg HTTP/1.1" 404 139
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/small-logos/logo-slack.svg HTTP/1.1" 404 137
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/small-logos/logo-jira.svg HTTP/1.1" 404 136
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/small-logos/logo-invision.svg HTTP/1.1" 404 140
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/small-logos/logo-webdev.svg HTTP/1.1" 404 138
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:01 +0900] "GET /assets/img/small-logos/logo-xd.svg HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:20 +0900] "GET /productAdmin HTTP/1.1" 200 58174
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:20 +0900] "GET /assets/js/core/popper.min.js HTTP/1.1" 404 128
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:20 +0900] "GET /assets/js/core/bootstrap.min.js HTTP/1.1" 404 131
0:0:0:0:0:0:0:1 - - [29/Sep/2022:18:51:20 +0900] "GET /assets/js/plugins/perfect-scrollbar.min.js HTTP/1.1" 404 142
